id,agency_id,route_id,stop_id,start,end,header_text,description_text
lmm:planned_work:15842,MTASBWY,,619,1712929500,1712950200,"[6] service operates less frequently in the Bronx
The last stop for alternate Bronx-bound trains is 3 Av-138 St","Transfer at 3 Av-138 St to a Pelham Bay Park-bound [6] to continue your trip
What's happening?
We're replacing tracks

accessibility icon If you're on a train terminating at 3 Av-138 St, an accessible transfer is available at 125 St accessibility icon to the next Pelham Bay Park-bound [6]."
lmm:planned_work:15841,MTASBWY,6,,1712670300,1712691000,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,6,,1712756700,1712777400,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,6,,1712843100,1712863800,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,6,,1712929500,1712950200,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,609,1712670300,1712691000,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,609,1712756700,1712777400,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,609,1712843100,1712863800,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,609,1712929500,1712950200,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,610,1712670300,1712691000,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,610,1712756700,1712777400,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,610,1712843100,1712863800,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,610,1712929500,1712950200,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,611,1712670300,1712691000,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,611,1712756700,1712777400,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,611,1712843100,1712863800,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,611,1712929500,1712950200,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,612,1712670300,1712691000,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,612,1712756700,1712777400,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,612,1712843100,1712863800,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15841,MTASBWY,,612,1712929500,1712950200,"In the Bronx, Manhattan-bound [6] skips St Lawrence Av, Morrison Av-Soundview, Elder Av and Whitlock Av","For service to these stations, take the [6] to Hunts Point Av and transfer to a Pelham Bay Park-bound [6].

For service from these stations take the [6] to Parkchester and transfer to a Manhattan-bound [6].

What's happening?
We're replacing tracks"
lmm:planned_work:15838,MTASBWY,F,,1712627100,1712653200,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,F,,1712713500,1712739600,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,F,,1712799900,1712826000,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,F,,1712886300,1712912400,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,D21,1712627100,1712653200,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,D21,1712713500,1712739600,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,D21,1712799900,1712826000,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,D21,1712886300,1712912400,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F14,1712627100,1712653200,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F14,1712713500,1712739600,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F14,1712799900,1712826000,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F14,1712886300,1712912400,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F15,1712627100,1712653200,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F15,1712713500,1712739600,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F15,1712799900,1712826000,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F15,1712886300,1712912400,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F16,1712627100,1712653200,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F16,1712713500,1712739600,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F16,1712799900,1712826000,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F16,1712886300,1712912400,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F18,1712627100,1712653200,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F18,1712713500,1712739600,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F18,1712799900,1712826000,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15838,MTASBWY,,F18,1712886300,1712912400,"In Lower Manhattan and Brooklyn, no Coney Island-bound [F] at Broadway-Lafayette St, 2 Av, Delancey St-Essex St, East Broadway and York St","Coney Island-bound [F] runs via the [A] local from W 4 St-Wash Sq to Jay St-MetroTech.

For Broadway-Lafayette St, take the [D] via transfer at W 4 St-Wash Sq accessibility icon.

For service to 2 Av and East Broadway, take the [F] to Jay St-MetroTech and transfer to a Jamaica-bound [F].

For service from these stations, take the [F] to W 4 St-Wash Sq and transfer to a Coney Island-bound [F].

For Delancey St-Essex St, take the [J] via transfer at Fulton St.

For York St, use the nearby High St [A] station instead.

Travel tip:
For 2 Av and East Broadway, use nearby Broadway-Lafayette St or Grand St [D] stations via transfer at W 4 St-Wash Sq.

What's happening?
Track maintenance"
lmm:planned_work:15835,MTASBWY,1,,1712843100,1712858400,"In the Bronx, no [1] at Van Cortlandt Park-242 St","[1] runs between South Ferry and 238 St, the last stop.

Take the Bx9 bus instead. Transfer at 238 St.

If you’re making another bus connection during your trip, please ask for a GO ticket from the station agent at 238 St.

What's happening?
Monthly signal maintenance"
lmm:planned_work:15835,MTASBWY,,101,1712843100,1712858400,"In the Bronx, no [1] at Van Cortlandt Park-242 St","[1] runs between South Ferry and 238 St, the last stop.

Take the Bx9 bus instead. Transfer at 238 St.

If you’re making another bus connection during your trip, please ask for a GO ticket from the station agent at 238 St.

What's happening?
Monthly signal maintenance"
